"race","height","weight","speed","strength","dexterity","constitution","intelligence","wisdom","charisma"
"half.elf",70,188,30,13,10,14,6,13,16
"half.elf",64,138,30,7,14,15,9,16,13
"half.elf",60,134,30,9,11,12,11,14,8
"half.elf",65,134,30,17,15,16,16,11,12
"half.elf",66,146,30,16,13,14,10,16,16
"half.elf",66,155,30,15,11,12,15,18,14
"half.elf",68,165,30,15,17,9,10,15,15
"half.elf",65,134,30,17,14,11,8,18,13
"half.elf",71,152,30,16,18,10,10,9,9
"half.elf",67,140,30,13,17,13,12,11,13
"half.elf",63,146,30,15,13,11,7,17,13
"half.elf",70,149,30,16,14,12,13,16,16
"half.elf",64,159,30,10,17,14,15,13,12
"half.elf",61,134,30,12,14,14,18,14,15
"half.elf",64,152,30,13,9,8,8,12,11
"half.elf",65,158,30,15,14,12,10,18,17
"half.elf",65,150,30,15,15,14,10,12,11
"half.elf",66,137,30,14,12,12,10,15,12
"half.elf",66,155,30,9,14,11,11,11,13
"half.elf",69,182,30,13,13,14,11,16,15
"half.elf",72,140,30,10,15,14,10,12,8
"half.elf",69,146,30,8,17,12,12,10,14
"half.elf",66,182,30,13,15,14,13,15,14
"half.elf",67,160,30,15,17,16,17,17,17
"half.elf",72,185,30,12,13,9,12,14,15
"half.elf",65,174,30,14,17,11,9,15,15
"half.elf",65,150,30,8,16,12,8,13,15
"half.elf",61,130,30,12,16,17,13,12,17
"half.elf",65,166,30,10,18,14,8,11,11
"half.elf",68,165,30,10,16,11,15,8,14
"half.elf",68,187,30,12,6,15,5,16,15
"half.elf",64,138,30,15,12,12,12,15,16
"half.elf",65,134,30,10,7,13,16,14,12
"half.elf",65,150,30,13,14,18,6,11,11
"half.elf",65,158,30,15,14,14,11,16,16
"half.elf",64,138,30,14,8,14,11,14,16
"half.elf",66,155,30,10,9,7,11,14,11
"half.elf",62,130,30,12,15,10,12,17,16
"half.elf",65,166,30,16,10,12,11,11,18
"half.elf",63,146,30,11,18,14,15,11,12
"half.elf",65,158,30,14,12,15,11,14,11
"half.elf",66,128,30,12,16,9,17,16,17
"half.elf",60,128,30,7,15,11,12,14,10
"half.elf",66,182,30,16,12,6,14,14,14
"half.elf",67,140,30,9,9,9,13,9,12
"half.elf",66,164,30,10,7,11,12,11,15
"half.elf",64,159,30,11,8,18,18,13,13
"half.elf",60,119,30,16,8,16,6,16,16
"half.elf",68,176,30,15,13,12,13,15,15
"half.elf",68,198,30,8,16,14,6,15,17
"half.elf",67,190,30,17,7,16,15,14,11
"half.elf",66,164,30,10,14,10,15,9,16
"half.elf",72,140,30,14,9,13,13,13,13
"half.elf",71,194,30,9,12,16,17,11,18
"half.elf",70,162,30,8,10,13,12,11,14
"half.elf",67,160,30,10,16,10,11,10,12
"half.elf",64,159,30,10,15,14,16,19,13
"half.elf",61,134,30,14,7,15,13,17,14
"half.elf",67,150,30,14,9,7,11,6,16
"half.elf",69,134,30,11,12,9,15,15,19
"half.elf",63,146,30,10,14,10,13,10,10
"half.elf",70,188,30,12,11,13,13,11,15
"half.elf",64,131,30,11,11,12,14,14,14
"half.elf",64,159,30,14,18,12,14,15,17
"half.elf",62,135,30,15,16,13,9,17,12
"half.elf",73,190,30,13,14,12,12,15,14
"half.elf",70,175,30,18,10,8,12,17,15
"half.elf",64,138,30,14,14,13,10,14,9
"half.elf",62,130,30,17,9,14,15,18,17
"half.elf",69,146,30,15,12,15,10,13,13
"half.elf",66,155,30,6,8,14,8,8,13
"half.elf",64,145,30,10,12,14,12,14,15
"half.elf",67,140,30,15,18,17,12,12,10
"half.elf",65,126,30,18,15,19,15,17,17
"half.elf",67,150,30,16,16,14,14,16,11
"half.elf",65,142,30,14,10,13,15,7,14
"half.elf",65,166,30,12,17,17,13,16,17
"half.elf",64,159,30,8,13,15,11,14,14
"half.elf",69,170,30,9,12,13,10,14,18
"half.elf",70,162,30,10,14,11,12,18,12
"half.elf",70,175,30,14,13,12,15,17,11
"half.elf",70,175,30,14,10,10,14,12,10
"half.elf",66,164,30,16,11,13,18,10,15
"half.elf",68,154,30,8,11,9,11,13,15
"half.elf",66,164,30,11,13,10,7,9,10
"half.elf",67,140,30,15,11,15,5,11,8
"half.elf",62,150,30,14,10,14,11,12,16
"half.elf",72,170,30,13,14,9,15,12,15
"half.elf",66,173,30,13,16,10,10,16,17
"half.elf",66,155,30,12,7,14,12,9,17
"half.elf",62,130,30,8,12,15,14,15,18
"half.elf",63,152,30,18,16,13,10,13,13
"half.elf",59,122,30,13,11,15,13,16,13
"half.elf",64,138,30,11,10,12,13,11,17
"half.elf",62,125,30,10,15,15,16,11,17
"half.elf",64,166,30,15,13,12,11,11,10
"half.elf",70,201,30,17,12,9,16,12,14
"half.elf",69,158,30,18,12,15,14,16,12
"half.elf",63,140,30,11,13,9,13,16,14
"half.elf",64,131,30,12,10,13,17,15,18
"half.elf",67,170,30,8,14,17,15,12,14
"half.elf",69,170,30,14,11,8,5,9,8
"half.elf",71,166,30,14,16,6,17,11,10
"half.elf",70,175,30,16,15,13,18,14,13
"half.elf",63,146,30,15,13,12,15,4,13
"half.elf",69,146,30,10,13,13,9,9,13
"half.elf",68,154,30,11,8,15,13,13,12
"half.elf",64,145,30,15,7,12,14,16,14
"half.orc",74,284,30,15,13,14,7,11,16
"half.orc",68,200,30,9,15,16,12,12,15
"half.orc",69,195,30,17,10,11,18,11,14
"half.orc",69,217,30,15,12,17,17,14,16
"half.orc",72,238,30,11,18,12,17,17,12
"half.orc",70,236,30,16,16,16,13,15,8
"half.orc",68,200,30,9,15,8,8,12,14
"half.orc",67,194,30,14,15,7,14,10,13
"half.orc",74,172,30,13,18,13,10,13,14
"half.orc",70,212,30,16,18,13,10,11,15
"half.orc",67,203,30,16,16,12,10,11,16
"half.orc",69,239,30,14,13,13,15,13,12
"half.orc",67,239,30,15,17,14,9,13,12
"half.orc",68,190,30,18,15,13,11,12,14
"half.orc",77,311,30,11,15,16,10,12,12
"half.orc",68,190,30,14,13,11,17,8,10
"half.orc",75,174,30,17,12,10,11,8,14
"half.orc",66,212,30,11,14,17,7,12,10
"half.orc",73,260,30,17,15,12,12,10,14
"half.orc",68,220,30,13,14,16,10,8,10
"half.orc",65,210,30,13,14,12,9,15,14
"half.orc",74,236,30,14,18,13,15,14,10
"half.orc",66,228,30,18,15,12,10,13,8
"half.orc",63,170,30,19,18,10,10,16,11
"half.orc",70,248,30,10,16,17,11,12,8
"half.orc",66,196,30,16,8,13,12,11,15
"half.orc",77,178,30,14,12,13,9,9,13
"half.orc",65,224,30,18,19,13,11,12,14
"half.orc",67,212,30,13,16,17,12,10,15
"half.orc",76,284,30,9,15,12,10,6,13
"half.orc",70,260,30,12,11,12,15,10,7
"half.orc",64,194,30,14,12,14,11,8,14
"half.orc",72,252,30,15,12,10,14,15,9
"half.orc",68,190,30,14,14,13,10,11,10
"half.orc",63,155,30,13,16,14,16,16,10
"half.orc",73,185,30,15,6,17,15,15,8
"half.orc",65,203,30,7,14,17,11,9,12
"half.orc",69,217,30,10,16,14,8,11,12
"half.orc",72,196,30,19,12,11,11,14,14
"half.orc",61,155,30,9,13,16,10,11,3
"half.orc",76,212,30,16,12,12,13,11,11
"half.orc",69,195,30,15,19,11,16,14,15
"half.orc",74,236,30,15,19,13,10,13,8
"half.orc",65,182,30,11,19,18,18,13,11
"half.orc",70,260,30,11,14,7,12,14,15
"half.orc",71,205,30,15,20,14,15,11,8
"half.orc",67,194,30,14,13,13,11,14,14
"half.orc",67,230,30,11,19,15,9,6,14
"half.orc",72,252,30,12,16,11,12,10,14
"half.orc",63,200,30,9,13,13,14,10,17
"half.orc",66,180,30,13,10,13,8,13,17
"half.orc",70,224,30,13,12,16,12,11,8
"half.orc",66,180,30,18,12,13,11,10,8
"half.orc",76,284,30,17,20,17,15,17,11
"half.orc",70,272,30,18,14,14,10,18,8
"half.orc",67,212,30,17,14,10,13,10,14
"half.orc",68,250,30,15,11,11,10,14,13
"half.orc",68,180,30,17,16,18,14,11,13
"half.orc",65,203,30,11,14,18,9,16,11
"half.orc",63,160,30,19,10,11,8,7,14
"half.orc",68,200,30,17,13,14,18,13,15
"half.orc",67,185,30,14,14,12,10,15,15
"half.orc",71,218,30,12,14,10,9,13,15
"half.orc",71,244,30,17,15,14,12,11,17
"half.orc",70,176,30,17,16,10,14,6,9
"half.orc",65,203,30,18,14,16,16,17,10
"half.orc",65,203,30,9,15,14,11,16,12
"half.orc",68,180,30,16,15,10,16,8,13
"half.orc",65,196,30,10,17,15,9,15,16
"half.orc",76,284,30,17,17,7,9,10,15
"half.orc",67,185,30,13,13,12,13,12,8
"half.orc",71,244,30,13,17,19,12,15,14
"half.orc",63,175,30,13,15,12,17,13,18
"half.orc",70,224,30,10,9,16,11,10,12
"half.orc",66,220,30,14,16,9,12,13,13
"half.orc",73,230,30,11,14,15,14,10,11
"half.orc",66,204,30,15,12,18,10,17,9
"half.orc",66,228,30,16,14,14,13,11,10
"half.orc",74,236,30,19,15,16,12,6,14
"half.orc",69,195,30,16,18,10,11,11,11
"half.orc",71,296,30,12,9,18,12,13,9
"half.orc",70,212,30,13,14,16,13,13,13
"half.orc",67,194,30,14,7,11,8,8,13
"half.orc",68,240,30,15,8,10,13,13,14
"half.orc",72,266,30,19,16,11,5,12,12
"half.orc",73,245,30,15,16,19,7,16,17
"half.orc",69,228,30,14,19,15,11,12,13
"half.orc",70,200,30,16,14,13,10,13,9
"half.orc",65,224,30,15,14,12,16,9,14
"half.orc",60,152,30,19,16,14,16,16,12
"half.orc",73,200,30,15,12,10,8,13,10
"half.orc",68,240,30,9,17,6,17,10,14
"half.orc",67,176,30,15,11,12,12,17,16
"half.orc",66,188,30,18,15,15,8,10,14
"half.orc",67,230,30,15,14,16,15,14,14
"half.orc",63,185,30,13,13,15,11,13,11
"half.orc",68,180,30,15,15,13,14,10,9
"half.orc",77,235,30,6,17,13,14,9,7
"half.orc",70,224,30,17,11,17,13,12,15
"half.orc",70,188,30,19,15,11,5,13,13
"half.orc",63,175,30,12,16,15,11,15,11
"half.orc",70,200,30,14,15,12,8,11,14
"half.orc",74,204,30,18,20,12,13,13,14
"half.orc",67,239,30,19,20,13,15,12,15
"half.orc",75,242,30,16,16,15,15,13,16
"half.orc",62,160,30,15,11,12,17,12,10
"half.orc",67,212,30,19,13,16,10,14,13
"half.orc",67,185,30,14,10,16,5,16,16
"half.orc",62,176,30,17,20,12,14,17,14
"half.orc",74,316,30,14,14,11,16,16,9
"half.orc",68,200,30,10,14,12,13,15,12
"half.orc",62,172,30,15,18,13,11,13,12
"half.orc",72,308,30,13,17,12,10,11,15
"half.orc",76,248,30,14,19,10,14,12,13
"half.orc",72,238,30,12,16,10,6,15,10
"half.orc",67,221,30,12,17,16,16,13,11
"half.orc",67,167,30,12,13,10,11,13,12
"half.orc",65,196,30,15,11,17,14,18,14
"half.orc",72,266,30,12,14,11,9,11,7
"half.orc",63,150,30,20,8,11,8,6,11
"half.orc",73,215,30,14,15,12,13,12,18
"half.orc",64,182,30,15,16,13,10,9,10
"half.orc",73,260,30,14,16,12,7,13,13
"half.orc",70,248,30,18,13,12,14,11,13
"half.orc",60,156,30,16,15,10,12,14,14
"half.orc",71,231,30,18,12,13,8,7,17
"half.orc",63,165,30,17,17,12,10,16,18
"half.orc",64,170,30,9,11,15,11,12,10
"half.orc",67,203,30,18,17,15,13,13,16
"half.orc",68,240,30,14,16,9,11,8,7
"half.orc",78,280,30,18,11,11,12,13,11
"half.orc",72,224,30,14,18,13,13,13,17
"half.orc",69,239,30,14,14,15,11,16,11
"half.orc",65,210,30,14,14,12,15,13,15
"half.orc",77,273,30,10,18,15,12,10,12
"half.orc",69,217,30,16,9,13,14,13,12
"half.orc",69,217,30,12,20,17,13,10,5
"half.orc",61,170,30,12,11,8,10,11,13
"half.orc",72,294,30,15,16,13,12,10,13
"half.orc",70,224,30,12,12,17,14,18,16
"half.orc",71,270,30,14,8,11,13,11,17
"half.orc",61,161,30,9,10,10,11,12,13
"half.orc",69,228,30,19,11,19,15,8,12
"half.orc",71,244,30,10,15,18,17,13,15
"half.orc",77,292,30,14,13,13,13,12,9
"half.orc",73,215,30,18,13,7,8,12,12
"half.orc",73,230,30,15,18,16,11,14,12
"half.orc",66,188,30,14,18,17,10,14,10
"half.orc",61,164,30,12,13,11,7,11,8
"half.orc",71,218,30,8,18,15,14,16,10
"half.orc",73,275,30,12,12,16,11,12,13
"half.orc",70,260,30,18,18,12,13,14,13
"half.orc",74,284,30,15,15,14,11,7,14
"half.orc",73,245,30,15,12,13,8,12,14
"half.orc",67,158,30,16,12,16,13,9,11
"half.orc",64,188,30,19,14,11,11,9,8
"half.orc",63,160,30,10,16,16,17,13,11
"half.orc",63,175,30,13,15,13,7,12,14
"half.orc",71,231,30,16,13,12,13,14,14
"half.orc",66,188,30,14,13,13,15,12,9
"half.orc",72,196,30,16,8,9,10,9,12
"half.orc",69,195,30,18,17,16,10,13,10
"half.orc",73,260,30,18,9,12,17,13,11
"half.orc",68,210,30,15,15,15,15,11,12
"half.orc",61,155,30,15,15,14,14,11,13
"half.orc",70,224,30,15,19,7,12,16,10
"half.orc",71,192,30,17,15,13,10,9,13
"half.orc",70,248,30,16,18,6,14,15,15
"half.orc",70,200,30,19,15,17,14,15,8
"half.orc",68,250,30,16,14,12,12,13,14
"half.orc",72,224,30,16,17,11,13,15,11
"half.orc",61,155,30,11,16,12,13,11,15
"half.orc",73,170,30,17,16,15,9,11,11
"half.orc",75,208,30,14,11,18,17,9,7
"half.orc",72,252,30,15,10,14,14,16,13
"half.orc",63,195,30,9,12,14,10,18,17
"half.orc",71,205,30,19,18,16,13,13,10
"half.orc",77,273,30,15,14,12,11,15,10
"half.orc",77,292,30,16,13,14,15,11,13
"half.orc",69,184,30,11,12,15,11,6,13
"half.orc",70,164,30,8,17,13,12,12,12
"half.orc",75,293,30,13,14,15,10,11,10
"half.orc",69,239,30,18,16,11,12,11,13
"half.orc",68,200,30,19,9,15,13,11,12
"half.orc",71,218,30,13,18,16,13,12,12
"half.orc",69,239,30,17,13,16,16,13,9
"half.orc",71,257,30,17,19,14,11,8,16
"half.orc",68,190,30,14,18,13,11,11,9
"half.orc",64,200,30,17,14,17,17,12,13
"half.orc",65,189,30,14,13,16,12,15,13
"half.orc",60,156,30,16,17,11,10,9,12
"half.orc",67,203,30,15,18,18,15,12,12
"half.orc",65,203,30,12,12,13,7,11,11
"half.orc",62,172,30,14,9,11,15,12,13
"half.orc",70,272,30,17,15,10,9,11,13
"half.orc",69,261,30,12,12,17,10,11,7
"half.orc",73,305,30,12,12,11,14,10,14
"half.orc",71,205,30,16,15,11,15,14,9
"half.orc",71,205,30,10,15,14,13,16,9
"half.orc",69,228,30,17,13,14,15,15,12
"half.orc",64,158,30,17,10,15,14,7,14
"half.orc",68,190,30,16,7,15,17,17,13
"half.orc",64,188,30,11,13,9,12,12,9
"half.orc",61,173,30,11,11,9,12,11,12
"half.orc",61,152,30,20,9,17,13,13,14
"half.orc",65,210,30,17,10,12,14,13,15
"half.orc",65,168,30,13,16,12,13,13,10
"half.orc",66,188,30,18,11,9,13,14,14
"half.orc",61,149,30,12,16,18,6,12,11
"half.orc",69,195,30,20,14,16,16,15,16
"half.orc",67,212,30,14,16,14,12,16,14
"half.orc",70,260,30,19,15,17,13,6,14
"half.orc",67,203,30,16,11,13,15,13,14
"half.orc",62,168,30,7,13,13,12,11,10
"half.orc",66,220,30,16,11,10,13,10,18
"half.orc",61,152,30,17,15,13,9,17,14
"half.orc",67,203,30,18,18,17,11,14,12
"half.orc",65,175,30,17,15,8,11,13,12
"half.orc",61,158,30,18,9,19,16,11,10
"half.orc",64,182,30,18,11,14,13,17,12
"half.orc",75,191,30,15,16,16,14,9,16
"half.orc",64,182,30,11,19,13,14,14,16
"half.orc",70,272,30,9,14,10,12,18,14
"half.orc",73,260,30,17,13,16,11,9,14
"half.orc",71,244,30,13,19,16,15,15,8
"half.orc",69,184,30,7,14,15,8,14,11
"half.orc",73,260,30,17,10,17,13,10,14
"half.orc",64,164,30,13,16,15,14,15,12
"half.orc",64,164,30,18,17,17,14,14,12
"half.orc",63,190,30,16,11,11,12,13,11
"half.orc",75,225,30,18,12,10,17,15,12
"half.orc",61,170,30,14,13,13,14,14,12
"half.orc",66,204,30,12,13,14,12,10,16
"half.orc",66,172,30,11,15,12,18,13,10
"half.orc",73,230,30,14,18,14,12,13,13
"half.orc",68,220,30,14,11,12,9,11,11
"half.orc",68,190,30,16,15,13,13,14,14
"half.orc",69,206,30,16,13,12,9,9,12
"half.orc",60,156,30,12,19,15,14,15,16
"half.orc",69,184,30,16,11,19,17,18,16
"half.orc",64,158,30,17,13,12,12,11,17
"half.orc",66,204,30,11,11,9,15,14,14
"half.orc",71,179,30,11,14,12,16,12,11
"half.orc",67,167,30,16,12,15,11,11,9
"half.orc",66,228,30,18,17,13,12,13,10
"half.orc",70,236,30,16,13,13,13,16,8
"half.orc",65,182,30,10,18,13,8,13,11
"half.orc",69,206,30,13,12,13,11,14,17
"half.orc",71,231,30,10,17,15,13,14,9
"half.orc",65,203,30,19,12,12,15,17,10
"half.orc",71,179,30,13,14,10,13,17,12
"half.orc",69,206,30,11,16,12,12,14,11
"half.orc",69,228,30,15,12,11,11,11,13
"half.orc",76,284,30,17,18,17,16,11,7
"half.orc",65,161,30,12,19,13,14,13,6
"half.orc",74,172,30,15,16,15,12,13,15
"half.orc",74,268,30,13,20,9,8,11,11
"half.orc",72,294,30,15,13,8,11,12,13
"half.orc",71,270,30,16,13,11,15,10,11
"half.orc",69,184,30,16,17,16,8,16,12
"half.orc",74,236,30,11,18,8,9,18,16
"half.orc",70,260,30,17,17,9,18,16,14
"half.orc",62,188,30,15,10,13,7,8,11
"half.orc",73,200,30,9,14,10,16,14,16
"half.orc",77,197,30,14,17,13,15,13,13
"half.orc",65,175,30,10,15,11,13,10,13
"half.orc",69,217,30,9,14,11,10,8,13
"half.orc",67,185,30,12,14,12,10,9,6
"half.orc",70,260,30,14,13,14,13,12,9
"half.orc",71,231,30,16,12,10,11,9,14
"half.orc",71,192,30,19,12,11,10,8,13
"half.orc",71,257,30,18,18,14,10,13,11
"half.orc",71,270,30,10,16,9,17,13,10
"half.orc",70,212,30,11,7,16,12,10,16
"half.orc",76,266,30,16,7,15,13,14,16
"half.orc",67,203,30,11,16,13,16,13,10
"half.orc",72,252,30,12,13,13,17,11,13
"half.orc",64,182,30,10,11,9,6,14,11
"half.orc",71,270,30,17,16,16,15,10,14
"half.orc",69,217,30,18,13,12,17,13,17
"half.orc",68,170,30,17,16,11,7,10,16
"half.orc",70,236,30,15,12,15,12,8,14
"half.orc",66,164,30,18,19,17,14,9,13
"half.orc",68,210,30,17,14,12,15,15,9
"half.orc",61,161,30,12,13,16,14,12,12
"half.orc",71,218,30,16,14,12,17,12,11
"half.orc",74,268,30,13,18,14,7,11,13
"half.orc",70,200,30,17,17,11,5,15,8
"half.orc",68,250,30,18,10,16,9,9,15
"half.orc",77,311,30,12,17,16,13,14,12
"half.orc",63,170,30,12,13,11,7,16,13
"half.orc",69,261,30,12,15,13,14,10,18
"half.orc",76,302,30,12,16,17,14,18,15
"half.orc",72,196,30,13,10,12,11,12,11
"half.orc",60,158,30,20,14,15,12,11,8
"half.orc",65,203,30,17,13,15,9,8,14
"half.orc",69,195,30,10,18,11,16,8,14
"half.orc",73,245,30,17,16,10,9,11,12
"half.orc",73,320,30,16,19,16,9,11,13
"half.orc",68,180,30,16,13,12,17,10,10
"half.orc",62,172,30,12,12,16,13,11,9
"half.orc",67,185,30,18,15,16,6,11,10
"half.orc",75,191,30,12,13,16,14,14,16
"half.orc",75,259,30,15,16,12,17,6,11
"half.orc",69,184,30,17,12,15,12,11,15
"half.orc",63,155,30,10,12,12,7,13,8
"half.orc",73,260,30,15,15,17,14,10,9
"half.orc",76,356,30,12,12,11,15,16,12
"half.orc",66,220,30,16,16,17,14,11,12
"half.orc",66,180,30,14,14,15,10,8,12
"half.orc",69,173,30,12,11,13,17,15,13
"half.orc",73,290,30,15,18,10,9,13,6
"half.orc",68,220,30,15,16,11,14,15,6
"half.orc",66,156,30,18,18,16,8,13,11
"half.orc",72,210,30,13,14,14,9,7,13
"half.orc",75,259,30,14,12,17,15,10,11
"half.orc",70,224,30,11,18,10,14,9,11
"half.orc",69,228,30,9,13,10,16,13,10
"half.orc",67,185,30,17,11,16,10,8,11
"half.orc",72,252,30,12,18,12,12,13,14
"half.orc",74,236,30,19,18,14,15,9,10
"half.orc",70,236,30,9,19,12,12,12,12
"half.orc",67,176,30,18,18,17,16,12,11
"half.orc",68,190,30,9,13,12,6,7,11
"half.orc",68,220,30,11,9,17,12,13,15
"half.orc",67,185,30,14,14,11,9,16,15
"half.orc",78,280,30,15,13,13,11,11,15
"half.orc",70,236,30,19,12,15,12,14,13
"half.orc",70,212,30,14,8,8,16,14,17
"half.orc",68,190,30,11,14,12,6,13,12
"half.orc",66,164,30,20,13,8,14,17,9
"half.orc",69,195,30,17,15,10,13,15,8
"half.orc",71,231,30,19,8,17,10,11,12
"half.orc",69,195,30,13,12,12,13,13,7
"half.orc",74,268,30,12,15,8,7,14,13
"half.orc",68,210,30,11,13,15,13,18,14
"half.orc",67,221,30,16,16,15,12,4,14
"half.orc",68,250,30,15,16,11,11,9,12
"half.orc",67,212,30,14,13,8,14,10,7
"half.orc",68,200,30,18,10,10,15,12,9
"half.orc",73,245,30,18,13,19,13,17,10
"half.orc",68,200,30,12,15,19,9,12,15
"half.orc",67,212,30,9,10,12,13,8,13
"half.orc",63,175,30,12,9,17,13,17,14
"half.orc",72,224,30,19,12,13,13,12,11
"half.orc",65,175,30,19,19,13,11,10,10
"half.orc",73,275,30,10,20,13,10,8,14
"half.orc",67,194,30,14,13,16,11,10,16
"half.orc",73,320,30,17,13,13,11,13,6
"half.orc",66,196,30,14,14,14,14,14,10
"half.orc",67,212,30,13,15,16,12,18,10
"half.orc",75,259,30,11,14,12,13,16,10
"half.orc",61,170,30,13,13,18,14,12,7
"half.orc",69,217,30,11,14,10,12,16,17
"half.orc",77,254,30,18,14,13,12,10,9
"half.orc",67,158,30,18,15,16,13,8,12
"half.orc",69,195,30,19,16,16,8,7,9
"half.orc",75,344,30,13,13,14,15,10,18
"half.orc",69,261,30,15,13,15,14,11,14
"half.orc",68,180,30,17,15,17,13,13,14
"half.orc",70,272,30,18,15,10,8,8,14
"half.orc",77,197,30,15,19,8,15,12,11
"half.orc",65,182,30,8,16,15,12,10,8
"half.orc",67,194,30,15,15,10,17,15,13
"half.orc",67,212,30,17,12,16,11,16,13
"half.orc",70,260,30,12,15,7,13,10,13
"half.orc",68,210,30,8,14,13,8,7,10
"half.orc",69,206,30,19,16,11,9,12,14
"half.orc",68,170,30,11,16,12,9,9,15
"half.orc",65,182,30,12,11,15,7,14,14
"half.orc",76,248,30,13,14,14,5,11,18
"half.orc",74,268,30,14,14,15,11,9,10
"half.orc",76,212,30,9,19,17,16,12,15
"half.orc",70,188,30,11,14,15,12,10,17
"half.orc",70,188,30,18,16,10,13,9,13
"half.orc",66,204,30,12,13,16,12,13,11
"half.orc",72,238,30,14,16,9,10,11,15
"half.orc",74,204,30,14,17,13,15,11,9
"half.orc",67,194,30,14,16,10,5,9,13
"half.orc",74,236,30,11,13,8,13,13,14
"half.orc",65,154,30,14,10,15,10,8,10
"half.orc",70,236,30,14,18,15,12,12,17
"half.orc",71,179,30,17,19,18,14,10,13
"half.orc",78,280,30,15,15,10,12,18,16
"half.orc",73,260,30,16,11,12,14,8,7
"half.orc",71,192,30,15,8,13,13,10,13
"half.orc",69,217,30,16,18,13,14,17,15
"half.orc",66,220,30,13,12,14,12,15,15
"half.orc",71,257,30,20,14,11,10,9,10
"half.orc",70,188,30,18,17,18,8,14,13
"half.orc",71,257,30,16,10,12,8,11,10
"half.orc",66,196,30,16,17,16,11,12,11
"half.orc",71,296,30,19,13,17,11,18,12
"half.orc",69,162,30,20,18,14,9,15,17
"half.orc",64,182,30,19,9,14,11,10,7
"half.orc",69,272,30,15,14,18,8,14,11
"half.orc",74,252,30,16,19,14,12,12,8
"half.orc",62,160,30,18,10,13,13,13,10
"half.orc",70,224,30,20,16,12,16,16,14
"half.orc",64,188,30,15,13,14,10,10,13
"half.orc",70,200,30,14,9,11,14,16,11
"half.orc",73,215,30,12,13,9,15,8,12
"half.orc",67,176,30,17,13,19,13,17,12
"half.orc",63,190,30,16,19,6,9,11,14
"half.orc",69,206,30,14,13,15,11,10,12
"half.orc",68,180,30,13,18,16,10,7,9
"half.orc",64,188,30,15,15,12,13,12,9
"half.orc",64,182,30,15,14,13,15,7,10
"half.orc",67,212,30,10,17,11,17,9,15
"half.orc",75,293,30,18,12,8,9,14,15
"half.orc",70,248,30,14,10,14,10,12,12
"half.orc",69,206,30,15,10,14,10,5,9
"half.orc",68,180,30,17,13,12,11,6,10
"half.orc",72,266,30,15,12,14,13,14,16
"half.orc",72,224,30,11,16,13,14,9,17
"half.orc",75,327,30,14,18,12,13,8,12
"half.orc",75,259,30,14,18,8,13,12,11
"half.orc",72,238,30,19,13,13,10,11,15
"half.orc",69,184,30,11,19,13,9,16,10
"half.orc",77,273,30,11,17,13,13,14,12
"half.orc",75,242,30,9,15,17,14,12,13
"half.orc",71,166,30,13,16,14,13,10,12
"half.orc",61,170,30,9,14,8,15,14,15
"half.orc",72,238,30,15,10,14,9,8,17
"half.orc",75,225,30,18,12,15,15,13,9
"half.orc",69,195,30,17,14,13,13,16,14
"half.orc",65,175,30,15,14,11,16,11,13
"half.orc",77,216,30,17,14,16,15,14,15
"half.orc",64,200,30,14,11,9,13,16,14
"half.orc",65,161,30,14,15,8,13,15,10
"half.orc",69,217,30,19,16,13,11,10,13
"half.orc",64,182,30,12,12,13,10,14,9
"half.orc",63,170,30,11,13,11,11,12,14
"half.orc",67,221,30,17,15,12,15,13,13
"half.orc",61,158,30,18,18,10,12,13,17
"half.orc",65,161,30,12,20,11,14,13,13
"half.orc",67,167,30,14,17,12,12,10,12
"half.orc",73,245,30,13,12,12,12,10,15
"half.orc",69,250,30,16,8,15,16,17,13
"half.orc",76,284,30,11,10,12,8,14,13
"half.orc",69,228,30,12,16,13,12,13,14
"half.orc",71,192,30,17,12,10,14,16,15
"half.orc",69,206,30,15,14,11,13,14,4
"half.orc",64,170,30,15,16,15,17,7,13
"half.orc",76,320,30,20,12,17,8,14,13
"half.orc",64,182,30,20,20,12,10,16,13
"half.orc",66,180,30,17,14,11,7,4,7
"half.orc",75,259,30,13,18,18,17,11,10
"half.orc",73,305,30,16,14,16,13,14,12
"half.orc",73,185,30,13,15,11,13,15,6
"half.orc",64,176,30,12,18,12,17,11,12
"half.orc",66,196,30,14,14,14,17,14,10
"half.orc",71,179,30,12,18,13,18,12,9
"half.orc",69,195,30,12,13,15,12,15,16
"half.orc",68,220,30,9,14,7,11,16,17
"half.orc",63,180,30,13,18,12,11,15,14
"half.orc",63,175,30,17,14,12,15,15,12
"half.orc",68,200,30,9,12,11,10,7,12
"half.orc",77,273,30,15,15,10,9,13,16
"half.orc",64,176,30,12,15,19,9,15,11
"half.orc",77,349,30,15,15,11,13,12,10
"half.orc",78,340,30,17,11,12,16,9,10
"half.orc",67,194,30,15,18,9,15,13,10
"half.orc",65,182,30,10,16,8,15,13,10
"half.orc",67,221,30,15,13,8,12,7,13
"half.orc",69,239,30,18,14,10,15,10,9
"half.orc",71,179,30,17,19,15,11,13,12
"half.orc",63,195,30,14,20,11,11,11,12
"half.orc",63,165,30,15,16,18,13,9,11
"half.orc",67,185,30,14,10,14,8,13,15
"half.orc",63,170,30,12,18,10,13,15,10
"half.orc",74,252,30,11,12,17,16,15,13
"half.orc",74,268,30,15,13,10,8,7,15
